index,RunID, LON, LAT,tag,Coord_ID,YIELD,land cover,county,Distance to Plant
2270,2598,-98.3798,28.7077,-98.3798.28.7077,2598,11.6672,52,ATASCOSA,88.7579
2271,2599,-98.3698,28.7077,-98.3698.28.7077,2599,12.005,52,ATASCOSA,85.1438
2272,2600,-98.3598,28.7077,-98.3598.28.7077,2600,11.0042,52,ATASCOSA,82.3884
2273,2602,-98.3398,28.7077,-98.3398.28.7077,2602,12.005,52,ATASCOSA,81.9398
2274,2603,-98.3298,28.7077,-98.3298.28.7077,2603,10.4952,52,ATASCOSA,82.0965
2275,2605,-98.3098,28.7077,-98.3098.28.7077,2605,11.6032,52,ATASCOSA,81.5465
2276,2606,-98.2998,28.7077,-98.2998.28.7077,2606,11.3946,71,ATASCOSA,80.6995
2277,2607,-98.2898,28.7077,-98.2898.28.7077,2607,7.1872,52,ATASCOSA,80.605
2278,2608,-98.2798,28.7077,-98.2798.28.7077,2608,9.212,52,ATASCOSA,80.8314
2279,2609,-98.2698,28.7077,-98.2698.28.7077,2609,7.164,52,ATASCOSA,84.9417
2280,2610,-98.2598,28.7077,-98.2598.28.7077,2610,10.7864,52,ATASCOSA,84.1608
2281,2611,-98.2498,28.7077,-98.2498.28.7077,2611,11.7274,71,ATASCOSA,84.5224
2282,2612,-98.2398,28.7077,-98.2398.28.7077,2612,12.9118,71,ATASCOSA,84.5065
2283,2613,-98.2298,28.7077,-98.2298.28.7077,2613,9.8072,71,ATASCOSA,86.841
2284,2614,-98.2198,28.7077,-98.2198.28.7077,2614,11.8864,52,ATASCOSA,86.956
2285,2615,-98.2098,28.7077,-98.2098.28.7077,2615,12.2348,82,ATASCOSA,87.6991
2286,2616,-98.7998,28.6977,-98.7998.28.6977,2616,9.2876,52,ATASCOSA,97.7692
2287,2617,-98.7898,28.6977,-98.7898.28.6977,2617,9.2876,52,ATASCOSA,96.822
2288,2618,-98.7798,28.6977,-98.7798.28.6977,2618,9.6836,52,ATASCOSA,96.2045
2289,2619,-98.7698,28.6977,-98.7698.28.6977,2619,9.997,52,ATASCOSA,97.5057
2290,2621,-98.7498,28.6977,-98.7498.28.6977,2621,10.2382,81,ATASCOSA,100.731
2291,2622,-98.7398,28.6977,-98.7398.28.6977,2622,10.2382,81,ATASCOSA,101.402
2292,2623,-98.7298,28.6977,-98.7298.28.6977,2623,9.14,52,ATASCOSA,97.0071
2293,2624,-98.7198,28.6977,-98.7198.28.6977,2624,9.4732,52,ATASCOSA,95.8961
2294,2625,-98.7098,28.6977,-98.7098.28.6977,2625,2.355,52,ATASCOSA,96.5879
2295,2626,-98.6998,28.6977,-98.6998.28.6977,2626,2.355,52,ATASCOSA,96.6569
2296,2627,-98.6898,28.6977,-98.6898.28.6977,2627,2.355,52,ATASCOSA,99.1996
2297,2628,-98.6798,28.6977,-98.6798.28.6977,2628,2.7298,52,ATASCOSA,98.4461
2298,2629,-98.6698,28.6977,-98.6698.28.6977,2629,2.4714,52,ATASCOSA,97.1361
2299,2630,-98.6598,28.6977,-98.6598.28.6977,2630,2.7642,81,ATASCOSA,95.6077
2300,2632,-98.6398,28.6977,-98.6398.28.6977,2632,2.9792,52,ATASCOSA,98.6154
2301,2633,-98.6298,28.6977,-98.6298.28.6977,2633,2.355,52,ATASCOSA,99.5422
2302,2634,-98.6198,28.6977,-98.6198.28.6977,2634,2.2352,52,ATASCOSA,100.028
2303,2635,-98.6098,28.6977,-98.6098.28.6977,2635,2.5708,52,ATASCOSA,89.462
2304,2636,-98.5998,28.6977,-98.5998.28.6977,2636,2.8014,52,ATASCOSA,88.1718
2305,2637,-98.5898,28.6977,-98.5898.28.6977,2637,2.8686,90,ATASCOSA,87.8709
2306,2638,-98.5798,28.6977,-98.5798.28.6977,2638,2.8014,52,ATASCOSA,87.0207
2307,2639,-98.5698,28.6977,-98.5698.28.6977,2639,2.7066,52,ATASCOSA,86.1295
2308,2640,-98.5598,28.6977,-98.5598.28.6977,2640,2.596,52,ATASCOSA,85.1386
2309,2641,-98.5498,28.6977,-98.5498.28.6977,2641,2.6358,81,ATASCOSA,83.8719
2310,2642,-98.5398,28.6977,-98.5398.28.6977,2642,2.8014,52,ATASCOSA,83.0173
2311,2643,-98.5298,28.6977,-98.5298.28.6977,2643,2.8342,52,ATASCOSA,83.0067
2312,2645,-98.5098,28.6977,-98.5098.28.6977,2645,2.8232,52,ATASCOSA,83.8971
2313,2646,-98.4998,28.6977,-98.4998.28.6977,2646,2.9082,52,ATASCOSA,92.5759
2314,2647,-98.4898,28.6977,-98.4898.28.6977,2647,2.6672,52,ATASCOSA,92.597
2315,2648,-98.4798,28.6977,-98.4798.28.6977,2648,2.8994,52,ATASCOSA,92.7564
2316,2649,-98.4698,28.6977,-98.4698.28.6977,2649,11.667,52,ATASCOSA,87.9265
2317,2651,-98.4498,28.6977,-98.4498.28.6977,2651,10.6352,71,ATASCOSA,88.1696
2318,2652,-98.4398,28.6977,-98.4398.28.6977,2652,10.6352,52,ATASCOSA,92.8105
2319,2653,-98.4298,28.6977,-98.4298.28.6977,2653,10.6352,52,ATASCOSA,91.8396
2320,2655,-98.4098,28.6977,-98.4098.28.6977,2655,10.6352,52,ATASCOSA,89.6966
2321,2656,-98.3998,28.6977,-98.3998.28.6977,2656,10.6352,52,ATASCOSA,88.8003
2322,2657,-98.3898,28.6977,-98.3898.28.6977,2657,10.6352,52,ATASCOSA,88.1979
2323,2658,-98.3798,28.6977,-98.3798.28.6977,2658,11.005,52,ATASCOSA,87.3336
2324,2659,-98.3698,28.6977,-98.3698.28.6977,2659,9.242,52,ATASCOSA,84.8543
2325,2660,-98.3598,28.6977,-98.3598.28.6977,2660,12.0052,52,ATASCOSA,83.5013
2326,2661,-98.3498,28.6977,-98.3498.28.6977,2661,12.0052,52,ATASCOSA,82.9464
2327,2662,-98.3398,28.6977,-98.3398.28.6977,2662,11.5282,52,ATASCOSA,86.1773
2328,2663,-98.3298,28.6977,-98.3298.28.6977,2663,11.411,52,ATASCOSA,86.2078
2329,2664,-98.3198,28.6977,-98.3198.28.6977,2664,10.5396,90,ATASCOSA,82.7587
2330,2665,-98.3098,28.6977,-98.3098.28.6977,2665,10.6348,52,ATASCOSA,82.6743
2331,2666,-98.2998,28.6977,-98.2998.28.6977,2666,11.3942,31,ATASCOSA,81.6769
2332,2667,-98.2898,28.6977,-98.2898.28.6977,2667,7.1872,52,ATASCOSA,81.7103
2333,2668,-98.2798,28.6977,-98.2798.28.6977,2668,10.7862,31,ATASCOSA,91.0882
2334,2669,-98.2698,28.6977,-98.2698.28.6977,2669,7.3368,52,ATASCOSA,85.8133
2335,2670,-98.2598,28.6977,-98.2598.28.6977,2670,11.0656,71,ATASCOSA,86.3432
2336,2671,-98.2498,28.6977,-98.2498.28.6977,2671,11.7832,52,ATASCOSA,85.765
2337,2672,-98.2398,28.6977,-98.2398.28.6977,2672,11.886,52,ATASCOSA,86.1423
2338,2673,-98.2298,28.6977,-98.2298.28.6977,2673,12.2342,81,ATASCOSA,85.978
2339,2675,-98.7998,28.6877,-98.7998.28.6877,2675,9.2872,52,ATASCOSA,98.4606
2340,2676,-98.7898,28.6877,-98.7898.28.6877,2676,9.2872,52,ATASCOSA,97.4889
2341,2677,-98.7798,28.6877,-98.7798.28.6877,2677,9.1386,52,ATASCOSA,98.0492
2342,2678,-98.7698,28.6877,-98.7698.28.6877,2678,9.2858,52,ATASCOSA,98.4841
2343,2679,-98.7598,28.6877,-98.7598.28.6877,2679,9.2858,81,ATASCOSA,98.939
2344,2680,-98.7498,28.6877,-98.7498.28.6877,2680,10.1328,81,ATASCOSA,100.158
2345,2681,-98.7398,28.6877,-98.7398.28.6877,2681,9.881,81,ATASCOSA,100.437
2346,2682,-98.7298,28.6877,-98.7298.28.6877,2682,10.2888,71,ATASCOSA,103.433
2347,2683,-98.7198,28.6877,-98.7198.28.6877,2683,10.5124,71,ATASCOSA,104.443
2348,2684,-98.7098,28.6877,-98.7098.28.6877,2684,9.14,52,ATASCOSA,97.8093
2349,2685,-98.6998,28.6877,-98.6998.28.6877,2685,9.14,52,ATASCOSA,100.069
2350,2686,-98.6898,28.6877,-98.6898.28.6877,2686,9.14,52,ATASCOSA,98.5238
2351,2687,-98.6798,28.6877,-98.6798.28.6877,2687,9.4548,52,ATASCOSA,102.151
2352,2688,-98.6698,28.6877,-98.6698.28.6877,2688,10.2888,52,ATASCOSA,97.7466
2353,2689,-98.6598,28.6877,-98.6598.28.6877,2689,2.518,82,ATASCOSA,99.1264
2354,2690,-98.6498,28.6877,-98.6498.28.6877,2690,2.725,90,ATASCOSA,97.5322
2355,2691,-98.6398,28.6877,-98.6398.28.6877,2691,2.7188,52,ATASCOSA,97.7944
2356,2692,-98.6298,28.6877,-98.6298.28.6877,2692,3.0114,52,ATASCOSA,93.2428
2357,2693,-98.6198,28.6877,-98.6198.28.6877,2693,2.2352,52,ATASCOSA,91.7071
2358,2694,-98.6098,28.6877,-98.6098.28.6877,2694,2.8686,52,ATASCOSA,90.5696
2359,2695,-98.5998,28.6877,-98.5998.28.6877,2695,2.8012,52,ATASCOSA,89.9304
2360,2697,-98.5798,28.6877,-98.5798.28.6877,2697,2.8012,81,ATASCOSA,88.2881
2361,2698,-98.5698,28.6877,-98.5698.28.6877,2698,2.7066,52,ATASCOSA,86.0794
2362,2699,-98.5598,28.6877,-98.5598.28.6877,2699,2.8012,52,ATASCOSA,85.8022
2363,2700,-98.5498,28.6877,-98.5498.28.6877,2700,2.4782,52,ATASCOSA,85.0242
2364,2702,-98.5298,28.6877,-98.5298.28.6877,2702,2.596,52,ATASCOSA,86.9186
2365,2703,-98.5198,28.6877,-98.5198.28.6877,2703,2.8012,52,ATASCOSA,86.9186
2366,2704,-98.5098,28.6877,-98.5098.28.6877,2704,2.8012,52,ATASCOSA,93.7096
2367,2705,-98.4998,28.6877,-98.4998.28.6877,2705,2.5434,52,ATASCOSA,93.2668
2368,2706,-98.4898,28.6877,-98.4898.28.6877,2706,2.8724,52,ATASCOSA,91.7165
2369,2707,-98.4798,28.6877,-98.4798.28.6877,2707,2.8996,71,ATASCOSA,91.21
2370,2708,-98.4698,28.6877,-98.4698.28.6877,2708,2.908,71,ATASCOSA,90.1044
2371,2709,-98.4598,28.6877,-98.4598.28.6877,2709,10.635,71,ATASCOSA,89.4043
2372,2710,-98.4398,28.6877,-98.4398.28.6877,2710,10.635,52,ATASCOSA,92.561
2373,2711,-98.4298,28.6877,-98.4298.28.6877,2711,11.3242,52,ATASCOSA,91.7444
2374,2712,-98.4198,28.6877,-98.4198.28.6877,2712,10.635,52,ATASCOSA,90.4852
2375,2713,-98.4098,28.6877,-98.4098.28.6877,2713,11.3242,52,ATASCOSA,89.5874
2376,2714,-98.3998,28.6877,-98.3998.28.6877,2714,10.635,52,ATASCOSA,88.6748
2377,2715,-98.3898,28.6877,-98.3898.28.6877,2715,11.3242,52,ATASCOSA,87.5273
2378,2716,-98.3798,28.6877,-98.3798.28.6877,2716,11.1132,52,ATASCOSA,86.2571
2379,2717,-98.3698,28.6877,-98.3698.28.6877,2717,11.4648,71,ATASCOSA,84.9999
2380,2718,-98.3598,28.6877,-98.3598.28.6877,2718,11.4648,81,ATASCOSA,86.3809
2381,2719,-98.3498,28.6877,-98.3498.28.6877,2719,10.495,81,ATASCOSA,85.0879
2382,2720,-98.3398,28.6877,-98.3398.28.6877,2720,10.495,52,ATASCOSA,86.1236
2383,2721,-98.3298,28.6877,-98.3298.28.6877,2721,11.528,71,ATASCOSA,86.9863
2384,2722,-98.3198,28.6877,-98.3198.28.6877,2722,10.5396,71,ATASCOSA,87.3319
2385,2723,-98.3098,28.6877,-98.3098.28.6877,2723,10.495,52,ATASCOSA,82.7587
2386,2724,-98.2998,28.6877,-98.2998.28.6877,2724,7.1874,52,ATASCOSA,82.7869
2387,2725,-98.2898,28.6877,-98.2898.28.6877,2725,7.1874,52,ATASCOSA,82.8225
2388,2726,-98.2798,28.6877,-98.2798.28.6877,2726,7.1642,52,ATASCOSA,86.9584
2389,2727,-98.2698,28.6877,-98.2698.28.6877,2727,11.0656,52,ATASCOSA,83.2886
2390,2728,-98.2598,28.6877,-98.2598.28.6877,2728,7.1642,81,ATASCOSA,89.0844
2391,2729,-98.2498,28.6877,-98.2498.28.6877,2729,12.2342,81,ATASCOSA,86.3432
2392,2730,-98.2398,28.6877,-98.2398.28.6877,2730,11.8858,81,ATASCOSA,86.5578
2393,2731,-98.7998,28.6777,-98.7998.28.6777,2731,9.2872,52,ATASCOSA,99.5813
2394,2732,-98.7898,28.6777,-98.7898.28.6777,2732,9.2872,52,ATASCOSA,98.6164
2395,2733,-98.7798,28.6777,-98.7798.28.6777,2733,9.2856,81,ATASCOSA,98.4593
2396,2734,-98.7698,28.6777,-98.7698.28.6777,2734,9.737,52,ATASCOSA,98.9592
2397,2735,-98.7598,28.6777,-98.7598.28.6777,2735,8.983,52,ATASCOSA,100.47
2398,2736,-98.7498,28.6777,-98.7498.28.6777,2736,10.2794,82,ATASCOSA,100.763
2399,2737,-98.7398,28.6777,-98.7398.28.6777,2737,10.2794,82,ATASCOSA,101.09
2400,2738,-98.7298,28.6777,-98.7298.28.6777,2738,10.2794,52,ATASCOSA,103.16
2401,2739,-98.7198,28.6777,-98.7198.28.6777,2739,9.4548,81,ATASCOSA,99.8283
2402,2740,-98.7098,28.6777,-98.7098.28.6777,2740,10.4364,52,ATASCOSA,100.601
2403,2741,-98.6998,28.6777,-98.6998.28.6777,2741,9.4548,52,ATASCOSA,99.8764
2404,2742,-98.6898,28.6777,-98.6898.28.6777,2742,9.14,81,ATASCOSA,102.882
2405,2743,-98.6798,28.6777,-98.6798.28.6777,2743,9.14,52,ATASCOSA,101.616
2406,2744,-98.6698,28.6777,-98.6698.28.6777,2744,9.14,52,ATASCOSA,100.733
2407,2745,-98.6598,28.6777,-98.6598.28.6777,2745,9.14,52,ATASCOSA,99.701
2408,2747,-98.6398,28.6777,-98.6398.28.6777,2747,9.7858,71,ATASCOSA,96.4572
2409,2748,-98.6298,28.6777,-98.6298.28.6777,2748,10.9236,52,ATASCOSA,94.4389
2410,2749,-98.6198,28.6777,-98.6198.28.6777,2749,10.5176,52,ATASCOSA,92.7889
2411,2750,-98.6098,28.6777,-98.6098.28.6777,2750,2.2354,52,ATASCOSA,91.7202
2412,2751,-98.5998,28.6777,-98.5998.28.6777,2751,2.8342,52,ATASCOSA,91.3052
2413,2752,-98.5898,28.6777,-98.5898.28.6777,2752,2.7066,81,ATASCOSA,89.9941
2414,2754,-98.5698,28.6777,-98.5698.28.6777,2754,2.596,52,ATASCOSA,89.4983
2415,2755,-98.5598,28.6777,-98.5598.28.6777,2755,2.8012,52,ATASCOSA,87.5699
2416,2756,-98.5498,28.6777,-98.5498.28.6777,2756,2.5824,52,ATASCOSA,86.3652
2417,2757,-98.5398,28.6777,-98.5398.28.6777,2757,2.8536,52,ATASCOSA,85.6623
2418,2758,-98.5298,28.6777,-98.5298.28.6777,2758,2.8012,52,ATASCOSA,85.806
2419,2759,-98.5198,28.6777,-98.5198.28.6777,2759,2.8342,52,ATASCOSA,85.806
2420,2760,-98.5098,28.6777,-98.5098.28.6777,2760,2.8342,71,ATASCOSA,94.0626
2421,2761,-98.4998,28.6777,-98.4998.28.6777,2761,2.908,52,ATASCOSA,93.7096
2422,2762,-98.4898,28.6777,-98.4898.28.6777,2762,2.5434,71,ATASCOSA,92.9044
2423,2763,-98.4798,28.6777,-98.4798.28.6777,2763,2.7864,71,ATASCOSA,92.1909
2424,2764,-98.4698,28.6777,-98.4698.28.6777,2764,2.908,71,ATASCOSA,90.6863
2425,2765,-98.4598,28.6777,-98.4598.28.6777,2765,11.324,52,ATASCOSA,91.9251
2426,2766,-98.4498,28.6777,-98.4498.28.6777,2766,11.6666,52,ATASCOSA,91.7886
2427,2767,-98.4398,28.6777,-98.4398.28.6777,2767,10.7166,52,ATASCOSA,92.1342
2428,2768,-98.4298,28.6777,-98.4298.28.6777,2768,10.6354,52,ATASCOSA,91.0358
2429,2769,-98.4198,28.6777,-98.4198.28.6777,2769,10.6354,52,ATASCOSA,90.6698
2430,2770,-98.4098,28.6777,-98.4098.28.6777,2770,11.324,52,ATASCOSA,90.2681
2431,2771,-98.3998,28.6777,-98.3998.28.6777,2771,10.6354,71,ATASCOSA,88.4088
2432,2772,-98.3898,28.6777,-98.3898.28.6777,2772,10.6354,11,ATASCOSA,87.2056
2433,2773,-98.3798,28.6777,-98.3798.28.6777,2773,11.6666,81,ATASCOSA,86.4649
2434,2774,-98.3698,28.6777,-98.3698.28.6777,2774,11.6672,81,ATASCOSA,86.7789
2435,2775,-98.3598,28.6777,-98.3598.28.6777,2775,11.6672,52,ATASCOSA,86.7044
2436,2776,-98.3498,28.6777,-98.3498.28.6777,2776,12.0042,52,ATASCOSA,87.33
2437,2777,-98.3398,28.6777,-98.3398.28.6777,2777,10.998,52,ATASCOSA,91.2179
2438,2778,-98.3298,28.6777,-98.3298.28.6777,2778,11.411,81,ATASCOSA,87.3319
2439,2779,-98.3198,28.6777,-98.3198.28.6777,2779,11.603,90,ATASCOSA,97.1836
2440,2780,-98.3098,28.6777,-98.3098.28.6777,2780,7.3656,52,ATASCOSA,97.2308
2441,2781,-98.2998,28.6777,-98.2998.28.6777,2781,10.8078,52,ATASCOSA,83.7333
2442,2783,-98.2798,28.6777,-98.2798.28.6777,2783,7.1642,52,ATASCOSA,85.7628
2443,2784,-98.2698,28.6777,-98.2698.28.6777,2784,11.0652,52,ATASCOSA,87.9904
2444,2785,-98.2598,28.6777,-98.2598.28.6777,2785,11.0652,52,ATASCOSA,88.3331
2445,2786,-98.2498,28.6777,-98.2498.28.6777,2786,12.2342,52,ATASCOSA,88.76
2446,2787,-98.7998,28.6677,-98.7998.28.6677,2787,9.737,52,ATASCOSA,100.946
2447,2788,-98.7898,28.6677,-98.7898.28.6677,2788,9.737,81,ATASCOSA,99.9828
2448,2789,-98.7798,28.6677,-98.7798.28.6677,2789,9.6798,52,ATASCOSA,99.472
2449,2790,-98.7698,28.6677,-98.7698.28.6677,2790,9.6798,52,ATASCOSA,101.273
2450,2791,-98.7598,28.6677,-98.7598.28.6677,2791,10.616,52,ATASCOSA,102.255
2451,2792,-98.7498,28.6677,-98.7498.28.6677,2792,9.9512,81,ATASCOSA,104.892
2452,2793,-98.7398,28.6677,-98.7398.28.6677,2793,9.6748,81,ATASCOSA,104.738
2453,2794,-98.7298,28.6677,-98.7298.28.6677,2794,9.1398,52,ATASCOSA,103.76
2454,2795,-98.7198,28.6677,-98.7198.28.6677,2795,10.4274,81,ATASCOSA,101.127
2455,2796,-98.7098,28.6677,-98.7098.28.6677,2796,9.4544,52,ATASCOSA,114.197
2456,2797,-98.6998,28.6677,-98.6998.28.6677,2797,9.4544,52,ATASCOSA,103.99
2457,2798,-98.6898,28.6677,-98.6898.28.6677,2798,10.2382,52,ATASCOSA,102.411
2458,2799,-98.6798,28.6677,-98.6798.28.6677,2799,9.7852,52,ATASCOSA,101.313
2459,2800,-98.6698,28.6677,-98.6698.28.6677,2800,9.7852,52,ATASCOSA,100.39
2460,2801,-98.6598,28.6677,-98.6598.28.6677,2801,10.2546,81,ATASCOSA,98.7246
2461,2802,-98.6498,28.6677,-98.6498.28.6677,2802,10.2546,52,ATASCOSA,97.6707
2462,2803,-98.6398,28.6677,-98.6398.28.6677,2803,10.4362,52,ATASCOSA,96.5513
2463,2805,-98.6198,28.6677,-98.6198.28.6677,2805,10.5174,52,ATASCOSA,92.9007
2464,2807,-98.5998,28.6677,-98.5998.28.6677,2807,10.3064,52,ATASCOSA,91.285
2465,2808,-98.5898,28.6677,-98.5898.28.6677,2808,10.635,52,ATASCOSA,90.5038
2466,2809,-98.5798,28.6677,-98.5798.28.6677,2809,10.9128,52,ATASCOSA,90.1114
2467,2810,-98.5698,28.6677,-98.5698.28.6677,2810,2.8686,52,ATASCOSA,117.467
2468,2811,-98.5598,28.6677,-98.5598.28.6677,2811,2.5704,81,ATASCOSA,118.342
2469,2812,-98.5498,28.6677,-98.5498.28.6677,2812,2.8012,52,ATASCOSA,87.5726
2470,2813,-98.5398,28.6677,-98.5398.28.6677,2813,2.8012,52,ATASCOSA,86.3547
2471,2814,-98.5198,28.6677,-98.5198.28.6677,2814,2.8012,52,ATASCOSA,94.9502
2472,2815,-98.5098,28.6677,-98.5098.28.6677,2815,2.8012,52,ATASCOSA,94.7131
2473,2816,-98.4998,28.6677,-98.4998.28.6677,2816,2.9082,71,ATASCOSA,94.47
2474,2817,-98.4898,28.6677,-98.4898.28.6677,2817,2.9082,71,ATASCOSA,93.4109
2475,2818,-98.4798,28.6677,-98.4798.28.6677,2818,2.9062,71,ATASCOSA,92.4716
2476,2820,-98.4598,28.6677,-98.4598.28.6677,2820,2.9082,52,ATASCOSA,91.9251
2477,2821,-98.4498,28.6677,-98.4498.28.6677,2821,10.7162,52,ATASCOSA,93.2502
2478,2822,-98.4398,28.6677,-98.4398.28.6677,2822,10.7162,52,ATASCOSA,92.5064
2479,2823,-98.4298,28.6677,-98.4298.28.6677,2823,10.6352,52,ATASCOSA,91.7588
2480,2824,-98.4198,28.6677,-98.4198.28.6677,2824,10.6352,81,ATASCOSA,91.0211
2481,2825,-98.4098,28.6677,-98.4098.28.6677,2825,8.874,52,ATASCOSA,89.6908
2482,2826,-98.3998,28.6677,-98.3998.28.6677,2826,10.6352,52,ATASCOSA,88.9063
2483,2827,-98.3898,28.6677,-98.3898.28.6677,2827,11.324,52,ATASCOSA,88.4118
2484,2828,-98.3798,28.6677,-98.3798.28.6677,2828,11.324,81,ATASCOSA,88.4859
2485,2829,-98.3698,28.6677,-98.3698.28.6677,2829,12.0042,81,ATASCOSA,88.0608
2486,2830,-98.3598,28.6677,-98.3598.28.6677,2830,11.394,52,ATASCOSA,88.4596
2487,2831,-98.3498,28.6677,-98.3498.28.6677,2831,11.394,52,ATASCOSA,89.7542
2488,2832,-98.3398,28.6677,-98.3398.28.6677,2832,12.0042,52,ATASCOSA,92.5465
2489,2833,-98.3298,28.6677,-98.3298.28.6677,2833,11.394,52,ATASCOSA,92.5448
2490,2835,-98.3098,28.6677,-98.3098.28.6677,2835,7.1872,52,ATASCOSA,96.3961
2491,2836,-98.2998,28.6677,-98.2998.28.6677,2836,11.6676,52,ATASCOSA,95.6557
2492,2837,-98.2898,28.6677,-98.2898.28.6677,2837,7.1872,52,ATASCOSA,85.0594
2493,2838,-98.2798,28.6677,-98.2798.28.6677,2838,11.0792,52,ATASCOSA,86.0429
2494,2839,-98.2698,28.6677,-98.2698.28.6677,2839,9.2116,52,ATASCOSA,87.1763
2495,2840,-98.7998,28.6577,-98.7998.28.6577,2840,9.6794,52,ATASCOSA,102.114
2496,2841,-98.7898,28.6577,-98.7898.28.6577,2841,9.6794,52,ATASCOSA,104.152
2497,2842,-98.7798,28.6577,-98.7798.28.6577,2842,9.6794,52,ATASCOSA,100.568
2498,2843,-98.7698,28.6577,-98.7698.28.6577,2843,9.6794,52,ATASCOSA,101.269
2499,2846,-98.7398,28.6577,-98.7398.28.6577,2846,10.9246,52,ATASCOSA,104.077
2500,2847,-98.7298,28.6577,-98.7298.28.6577,2847,10.9246,81,ATASCOSA,111.023
2501,2848,-98.7198,28.6577,-98.7198.28.6577,2848,10.9246,81,ATASCOSA,112.129
2502,2849,-98.7098,28.6577,-98.7098.28.6577,2849,9.4544,52,ATASCOSA,112.85
2503,2850,-98.6998,28.6577,-98.6998.28.6577,2850,10.4272,81,ATASCOSA,114.492
2504,2851,-98.6898,28.6577,-98.6898.28.6577,2851,9.4544,52,ATASCOSA,114.92
2505,2853,-98.6698,28.6577,-98.6698.28.6577,2853,10.3264,52,ATASCOSA,100.518
2506,2854,-98.6598,28.6577,-98.6598.28.6577,2854,10.5202,52,ATASCOSA,99.8246
2507,2855,-98.6498,28.6577,-98.6498.28.6577,2855,9.7852,52,ATASCOSA,99.4377
2508,2856,-98.6398,28.6577,-98.6398.28.6577,2856,10.2884,52,ATASCOSA,97.7756
2509,2857,-98.6298,28.6577,-98.6298.28.6577,2857,10.4362,52,ATASCOSA,97.2271
2510,2858,-98.6198,28.6577,-98.6198.28.6577,2858,10.3218,52,ATASCOSA,110.833
2511,2859,-98.6098,28.6577,-98.6098.28.6577,2859,10.692,52,ATASCOSA,119.735
2512,2860,-98.5998,28.6577,-98.5998.28.6577,2860,9.6986,52,ATASCOSA,118.762
2513,2861,-98.5898,28.6577,-98.5898.28.6577,2861,9.6422,52,ATASCOSA,117.787
2514,2862,-98.5798,28.6577,-98.5798.28.6577,2862,9.3346,81,ATASCOSA,116.815
2515,2863,-98.5698,28.6577,-98.5698.28.6577,2863,10.4928,52,ATASCOSA,116.723
2516,2864,-98.5598,28.6577,-98.5598.28.6577,2864,10.692,82,ATASCOSA,117.711
2517,2865,-98.5498,28.6577,-98.5498.28.6577,2865,10.9122,81,ATASCOSA,88.3532
2518,2866,-98.5398,28.6577,-98.5398.28.6577,2866,10.635,52,ATASCOSA,87.6582
2519,2867,-98.5298,28.6577,-98.5298.28.6577,2867,10.3062,52,ATASCOSA,88.1904
2520,2868,-98.5198,28.6577,-98.5198.28.6577,2868,2.8012,52,ATASCOSA,88.1904
2521,2869,-98.5098,28.6577,-98.5098.28.6577,2869,2.8342,52,ATASCOSA,95.792
2522,2870,-98.4998,28.6577,-98.4998.28.6577,2870,2.9082,71,ATASCOSA,95.5547
2523,2871,-98.4898,28.6577,-98.4898.28.6577,2871,1.9794,71,ATASCOSA,95.3173
2524,2872,-98.4798,28.6577,-98.4798.28.6577,2872,2.8724,81,ATASCOSA,98.217
2525,2873,-98.4698,28.6577,-98.4698.28.6577,2873,2.9082,71,ATASCOSA,95.9791
2526,2874,-98.4598,28.6577,-98.4598.28.6577,2874,2.9082,52,ATASCOSA,95.9791
2527,2875,-98.4498,28.6577,-98.4498.28.6577,2875,2.9082,52,ATASCOSA,93.9707
2528,2877,-98.4298,28.6577,-98.4298.28.6577,2877,10.635,52,ATASCOSA,92.4837
2529,2878,-98.4198,28.6577,-98.4198.28.6577,2878,10.635,52,ATASCOSA,92.6331
2530,2879,-98.4098,28.6577,-98.4098.28.6577,2879,11.324,52,ATASCOSA,92.4307
2531,2880,-98.3998,28.6577,-98.3998.28.6577,2880,10.635,52,ATASCOSA,91.8142
2532,2881,-98.3898,28.6577,-98.3898.28.6577,2881,11.0036,52,ATASCOSA,89.4381
2533,2882,-98.3798,28.6577,-98.3798.28.6577,2882,11.0036,52,ATASCOSA,89.7802
2534,2883,-98.3698,28.6577,-98.3698.28.6577,2883,11.6676,52,ATASCOSA,88.9713
2535,2884,-98.3598,28.6577,-98.3598.28.6577,2884,11.4104,52,ATASCOSA,89.4374
2536,2885,-98.3498,28.6577,-98.3498.28.6577,2885,7.187,52,ATASCOSA,89.9444
2537,2887,-98.3298,28.6577,-98.3298.28.6577,2887,7.187,52,ATASCOSA,93.6661
2538,2888,-98.3198,28.6577,-98.3198.28.6577,2888,11.528,81,ATASCOSA,98.6768
2539,2889,-98.3098,28.6577,-98.3098.28.6577,2889,11.6028,71,ATASCOSA,95.5748
2540,2890,-98.2998,28.6577,-98.2998.28.6577,2890,11.3694,52,ATASCOSA,94.7761
2541,2891,-98.2898,28.6577,-98.2898.28.6577,2891,11.6676,52,ATASCOSA,86.1615
2542,2892,-98.2798,28.6577,-98.2798.28.6577,2892,10.8074,52,ATASCOSA,87.0709
2543,2893,-98.7998,28.6477,-98.7998.28.6477,2893,9.6792,52,ATASCOSA,105.258
2544,2894,-98.7898,28.6477,-98.7898.28.6477,2894,9.6792,52,ATASCOSA,104.992
2545,2895,-98.3298,28.6477,-98.3298.28.6477,2895,7.187,52,ATASCOSA,98.4831
