index,parcels,plants,distance
2308,2640,1,85.1386
2309,2641,1,83.8719
2310,2642,1,83.0173
2311,2643,1,83.0067
2312,2645,1,83.8971
2313,2646,1,92.5759
2314,2647,1,92.597
2315,2648,1,92.7564
2316,2649,1,87.9265
2317,2651,1,88.1696
2318,2652,1,92.8105
2319,2653,1,91.8396
2320,2655,1,89.6966
2321,2656,1,88.8003
2322,2657,1,88.1979
2323,2658,1,87.3336
2324,2659,1,84.8543
2325,2660,1,83.5013
2326,2661,1,82.9464
2327,2662,1,86.1773
2328,2663,1,86.2078
2329,2664,1,82.7587
2330,2665,1,82.6743
2331,2666,1,81.6769
2332,2667,1,81.7103
2333,2668,1,91.0882
2334,2669,1,85.8133
2335,2670,1,86.3432
2336,2671,1,85.765
2337,2672,1,86.1423
2338,2673,1,85.978
2339,2675,1,98.4606
2340,2676,1,97.4889
2341,2677,1,98.0492
2342,2678,1,98.4841
2343,2679,1,98.939
2344,2680,1,100.158
2345,2681,1,100.437
2346,2682,1,103.433
2347,2683,1,104.443
2348,2684,1,97.8093
2349,2685,1,100.069
2350,2686,1,98.5238
2351,2687,1,102.151
2352,2688,1,97.7466
2353,2689,1,99.1264
2354,2690,1,97.5322
2355,2691,1,97.7944
2356,2692,1,93.2428
2357,2693,1,91.7071
2358,2694,1,90.5696
2359,2695,1,89.9304
2360,2697,1,88.2881
2361,2698,1,86.0794
2362,2699,1,85.8022
2363,2700,1,85.0242
2364,2702,1,86.9186
2365,2703,1,86.9186
2366,2704,1,93.7096
2367,2705,1,93.2668
2368,2706,1,91.7165
2369,2707,1,91.21
2370,2708,1,90.1044
2371,2709,1,89.4043
2372,2710,1,92.561
2373,2711,1,91.7444
2374,2712,1,90.4852
2375,2713,1,89.5874
2376,2714,1,88.6748
2377,2715,1,87.5273
2378,2716,1,86.2571
2379,2717,1,84.9999
2380,2718,1,86.3809
2381,2719,1,85.0879
2382,2720,1,86.1236
2383,2721,1,86.9863
2384,2722,1,87.3319
2385,2723,1,82.7587
2386,2724,1,82.7869
2387,2725,1,82.8225
2388,2726,1,86.9584
2389,2727,1,83.2886
2390,2728,1,89.0844
2391,2729,1,86.3432
2392,2730,1,86.5578
2393,2731,1,99.5813
2394,2732,1,98.6164
2395,2733,1,98.4593
2396,2734,1,98.9592
2397,2735,1,100.47
2398,2736,1,100.763
2399,2737,1,101.09
2400,2738,1,103.16
2401,2739,1,99.8283
2402,2740,1,100.601
2403,2741,1,99.8764
2404,2742,1,102.882
2405,2743,1,101.616
2406,2744,1,100.733
2407,2745,1,99.701
2408,2747,1,96.4572
2409,2748,1,94.4389
2410,2749,1,92.7889
2411,2750,1,91.7202
2412,2751,1,91.3052
2413,2752,1,89.9941
2414,2754,1,89.4983
2415,2755,1,87.5699
2416,2756,1,86.3652
2417,2757,1,85.6623
2418,2758,1,85.806
2419,2759,1,85.806
2420,2760,1,94.0626
2421,2761,1,93.7096
2422,2762,1,92.9044
2423,2763,1,92.1909
2424,2764,1,90.6863
2425,2765,1,91.9251
2426,2766,1,91.7886
2427,2767,1,92.1342
2428,2768,1,91.0358
2429,2769,1,90.6698
2430,2770,1,90.2681
2431,2771,1,88.4088
2432,2772,1,87.2056
2433,2773,1,86.4649
2434,2774,1,86.7789
2435,2775,1,86.7044
2436,2776,1,87.33
2437,2777,1,91.2179
2438,2778,1,87.3319
2439,2779,1,97.1836
2440,2780,1,97.2308
2441,2781,1,83.7333
2442,2783,1,85.7628
2443,2784,1,87.9904
2444,2785,1,88.3331
2445,2786,1,88.76
2446,2787,1,100.946
2447,2788,1,99.9828
2448,2789,1,99.472
2449,2790,1,101.273
2450,2791,1,102.255
2451,2792,1,104.892
2452,2793,1,104.738
2453,2794,1,103.76
2454,2795,1,101.127
2455,2796,1,114.197
2456,2797,1,103.99
2457,2798,1,102.411
2458,2799,1,101.313
2459,2800,1,100.39
2460,2801,1,98.7246
2461,2802,1,97.6707
2462,2803,1,96.5513
2463,2805,1,92.9007
2464,2807,1,91.285
2465,2808,1,90.5038
2466,2809,1,90.1114
2467,2810,1,117.467
2468,2811,1,118.342
2469,2812,1,87.5726
2470,2813,1,86.3547
2471,2814,1,94.9502
2472,2815,1,94.7131
2473,2816,1,94.47
2474,2817,1,93.4109
2475,2818,1,92.4716
2476,2820,1,91.9251
2477,2821,1,93.2502
2478,2822,1,92.5064
2479,2823,1,91.7588
2480,2824,1,91.0211
2481,2825,1,89.6908
2482,2826,1,88.9063
2483,2827,1,88.4118
2484,2828,1,88.4859
2485,2829,1,88.0608
2486,2830,1,88.4596
2487,2831,1,89.7542
2488,2832,1,92.5465
2489,2833,1,92.5448
2490,2835,1,96.3961
2491,2836,1,95.6557
2492,2837,1,85.0594
2493,2838,1,86.0429
2494,2839,1,87.1763
2495,2840,1,102.114
2496,2841,1,104.152
2497,2842,1,100.568
2498,2843,1,101.269
2499,2846,1,104.077
2500,2847,1,111.023
2501,2848,1,112.129
2502,2849,1,112.85
2503,2850,1,114.492
2504,2851,1,114.92
2505,2853,1,100.518
2506,2854,1,99.8246
2507,2855,1,99.4377
2508,2856,1,97.7756
2509,2857,1,97.2271
2510,2858,1,110.833
2511,2859,1,119.735
2512,2860,1,118.762
2513,2861,1,117.787
2514,2862,1,116.815
2515,2863,1,116.723
2516,2864,1,117.711
2517,2865,1,88.3532
2518,2866,1,87.6582
2519,2867,1,88.1904
2520,2868,1,88.1904
2521,2869,1,95.792
2522,2870,1,95.5547
2523,2871,1,95.3173
2524,2872,1,98.217
2525,2873,1,95.9791
2526,2874,1,95.9791
2527,2875,1,93.9707
2528,2877,1,92.4837
2529,2878,1,92.6331
2530,2879,1,92.4307
2531,2880,1,91.8142
2532,2881,1,89.4381
2533,2882,1,89.7802
2534,2883,1,88.9713
2535,2884,1,89.4374
2536,2885,1,89.9444
2537,2887,1,93.6661
2538,2888,1,98.6768
2539,2889,1,95.5748
2540,2890,1,94.7761
2541,2891,1,86.1615
2542,2892,1,87.0709
2543,2893,1,105.258
2544,2894,1,104.992
2545,2895,1,98.4831
2546,2896,1,97.6557
2547,2899,1,93.2072
2548,2900,1,93.3164
2549,2901,1,97.9584
2550,2902,1,96.716
2551,2903,1,93.9048
2552,2905,1,97.995
2553,2906,1,41.2463
2554,2907,1,39.803
2555,2908,1,41.591
2556,2909,1,38.0058
2557,2912,1,35.0527
2558,2914,1,40.128
2559,2915,1,40.5838
2560,2916,1,44.7015
2561,2917,1,33.9395
2562,2918,1,39.8866
2563,2919,1,39.6551
2564,2921,1,41.0441
2565,2922,1,31.4679
2566,2924,1,37.7764
2567,2925,1,38.6178
2568,2926,1,37.7356
2569,2927,1,39.7572
2570,2928,1,39.9782
2571,2929,1,41.7661
2572,2930,1,42.1892
2573,2931,1,43.3624
2574,2932,1,44.3579
2575,2933,1,46.7078
2576,2935,1,56.0381
2577,2946,1,79.6178
2578,2951,1,37.2238
2579,2952,1,36.2371
2580,2953,1,35.0888
2581,2954,1,38.4248
2582,2955,1,38.775
2583,2956,1,39.9976
2584,2957,1,41.3634
2585,2960,1,45.8346
2586,2973,1,75.85
2587,2975,1,78.7508
2588,2976,1,80.643
2589,2977,1,78.1755
2590,2978,1,77.2354
2591,2979,1,77.7173
2592,2982,1,29.6871
2593,2983,1,30.6562
2594,2984,1,31.6291
2595,2985,1,32.6006
2596,2986,1,33.5702
2597,2987,1,34.5588
2598,2989,1,37.2091
2599,2990,1,42.5547
2600,2995,1,48.6074
2601,2996,1,51.0338
2602,2997,1,75.601
2603,2998,1,73.8011
2604,3003,1,69.0177
2605,3006,1,73.8778
2606,3007,1,76.1161
2607,3008,1,76.9502
2608,3009,1,78.5183
2609,3010,1,79.6741
2610,3015,1,30.0318
2611,3016,1,30.9084
2612,3018,1,34.4776
2613,3019,1,34.1506
2614,3021,1,35.3952
2615,3022,1,36.4625
2616,3023,1,37.3055
2617,3025,1,39.6567
2618,3026,1,43.5697
2619,3027,1,44.1792
2620,3030,1,48.6062
2621,3031,1,50.1389
2622,3032,1,74.8514
2623,3042,1,75.5041
2624,3043,1,76.8612
2625,3044,1,78.4381
2626,3045,1,79.7428
2627,3047,1,78.363
2628,3048,1,24.7427
2629,3050,1,31.2163
2630,3051,1,28.6701
2631,3052,1,31.9092
2632,3053,1,34.2078
2633,3054,1,33.2686
2634,3059,1,38.7434
2635,3061,1,40.3312
2636,3063,1,44.3269
2637,3069,1,53.5437
2638,3074,1,65.6512
2639,3076,1,68.4174
2640,3077,1,71.6979
2641,3081,1,78.294
2642,3082,1,73.7306
2643,3083,1,73.3723
2644,3085,1,73.1413
2645,3086,1,30.9771
2646,3087,1,30.3598
2647,3088,1,28.6795
2648,3089,1,27.5886
2649,3090,1,28.3808
2650,3092,1,32.3557
2651,3093,1,34.114
2652,3099,1,40.8345
2653,3100,1,46.5431
2654,3106,1,53.3907
2655,3107,1,66.487
2656,3108,1,66.3767
2657,3109,1,64.7991
2658,3111,1,65.153
2659,3112,1,67.1331
2660,3114,1,68.7135
2661,3116,1,69.294
2662,3117,1,78.7189
2663,3119,1,71.6844
2664,3121,1,72.2893
2665,3122,1,72.1
2666,3123,1,22.164
2667,3124,1,23.0551
2668,3125,1,24.9238
2669,3126,1,26.2763
2670,3128,1,28.6542
2671,3134,1,42.1636
2672,3137,1,40.9575
2673,3138,1,42.8232
2674,3139,1,48.1566
2675,3140,1,47.8032
2676,3141,1,48.4325
2677,3144,1,49.9044
2678,3145,1,49.9017
2679,3147,1,65.5603
2680,3148,1,65.0798
2681,3149,1,63.5859
2682,3150,1,63.4818
2683,3151,1,65.355
2684,3153,1,65.4422
2685,3155,1,67.4032
2686,3156,1,68.1778
2687,3157,1,69.007
2688,3159,1,70.6519
2689,3160,1,72.4642
2690,3161,1,70.4719
2691,3162,1,76.2127
2692,3163,1,75.7887
2693,3164,1,22.725
2694,3165,1,23.8381
2695,3166,1,23.3322
2696,3169,1,26.151
2697,3170,1,27.4649
2698,3171,1,29.892
2699,3173,1,32.8081
2700,3175,1,34.4047
2701,3177,1,43.8907
2702,3179,1,42.5003
2703,3180,1,42.9648
2704,3181,1,48.1797
2705,3182,1,47.2482
2706,3183,1,47.6757
2707,3184,1,49.49
2708,3185,1,48.1426
2709,3186,1,49.1862
2710,3187,1,49.803
2711,3190,1,64.7652
2712,3193,1,63.7614
2713,3194,1,63.3102
2714,3195,1,64.4634
2715,3196,1,65.0082
2716,3198,1,68.9837
2717,3200,1,69.2572
2718,3202,1,68.8028
2719,3203,1,69.4959
2720,3204,1,74.1568
2721,3205,1,74.5373
2722,3206,1,74.1379
2723,3207,1,17.8664
2724,3208,1,19.7408
2725,3209,1,20.4858
2726,3211,1,25.9709
2727,3212,1,26.8211
2728,3213,1,27.2543
2729,3217,1,31.5752
2730,3219,1,33.2855
2731,3221,1,45.0619
2732,3223,1,43.6992
2733,3224,1,39.361
2734,3225,1,40.1518
2735,3226,1,45.9883
2736,3228,1,47.7226
2737,3229,1,49.803
2738,3230,1,49.803
2739,3231,1,50.8588
2740,3233,1,62.5284
2741,3236,1,61.9194
2742,3238,1,64.1948
2743,3239,1,63.8106
2744,3240,1,64.6373
2745,3242,1,67.1644
2746,3243,1,67.5424
2747,3245,1,67.8744
2748,3246,1,67.5982
2749,3247,1,72.8602
2750,3248,1,73.208
2751,3249,1,72.6965
2752,3250,1,79.0464
2753,3251,1,18.5202
2754,3259,1,27.2685
2755,3262,1,32.171
2756,3263,1,33.6904
2757,3264,1,34.2806
2758,3265,1,34.4746
2759,3268,1,38.5634
2760,3269,1,41.4367
2761,3270,1,41.162
2762,3271,1,44.8977
2763,3272,1,45.5587
2764,3273,1,46.3043
2765,3274,1,48.6249
2766,3275,1,49.4633
2767,3276,1,55.2951
2768,3277,1,55.7275
2769,3278,1,61.6173
2770,3280,1,60.5221
2771,3282,1,62.6057
2772,3283,1,62.2371
2773,3284,1,63.4159
2774,3285,1,64.1555
2775,3286,1,65.0588
2776,3287,1,66.315
2777,3288,1,67.8539
2778,3289,1,65.7931
2779,3290,1,66.674
2780,3291,1,71.408
2781,3292,1,71.883
2782,3293,1,71.4725
2783,3294,1,70.9414
2784,3295,1,72.0248
2785,3296,1,77.7786
2786,3297,1,14.764
2787,3304,1,29.3509
2788,3305,1,29.8714
2789,3306,1,26.3206
2790,3307,1,26.9809
2791,3309,1,31.995
2792,3310,1,34.5634
2793,3311,1,35.3632
2794,3312,1,37.2337
2795,3313,1,36.5286
2796,3314,1,38.3559
2797,3315,1,43.6331
2798,3316,1,42.7165
2799,3317,1,43.9504
2800,3320,1,46.3864
2801,3321,1,47.2275
2802,3325,1,53.609
2803,3326,1,54.2808
2804,3327,1,60.1056
2805,3328,1,59.5367
2806,3329,1,59.9705
2807,3330,1,61.0866
2808,3331,1,64.5519
2809,3332,1,64.5781
2810,3334,1,62.0913
2811,3335,1,63.3756
2812,3336,1,63.3154
2813,3337,1,64.1613
2814,3338,1,65.0628
2815,3339,1,70.4396
2816,3340,1,70.9033
2817,3341,1,69.8235
2818,3342,1,70.17
2819,3343,1,71.1446
2820,3344,1,71.732
2821,3345,1,76.0429
2822,3346,1,15.2648
2823,3347,1,16.2619
2824,3348,1,18.0993
2825,3349,1,17.876
2826,3351,1,29.0912
2827,3354,1,24.3987
2828,3355,1,25.4906
2829,3356,1,26.4883
2830,3357,1,26.2541
2831,3358,1,39.1355
2832,3359,1,39.1355
2833,3360,1,38.6197
2834,3363,1,38.1737
2835,3364,1,40.9867
2836,3365,1,42.1041
2837,3366,1,42.6083
2838,3367,1,43.9907
2839,3369,1,44.7908
2840,3370,1,47.8497
2841,3371,1,52.7566
2842,3372,1,50.8154
2843,3374,1,52.3792
2844,3375,1,52.5802
2845,3376,1,58.4322
2846,3377,1,58.6299
2847,3378,1,59.4222
2848,3380,1,59.5728
2849,3381,1,60.7298
2850,3382,1,60.5886
2851,3383,1,62.0913
2852,3384,1,61.9099
2853,3385,1,63.7064
2854,3386,1,64.4115
2855,3387,1,69.6499
2856,3388,1,69.4693
2857,3389,1,68.3767
2858,3390,1,68.8075
2859,3391,1,69.5818
2860,3392,1,70.0731
2861,3393,1,72.1334
2862,3394,1,71.6046
2863,3395,1,72.4945
2864,3396,1,13.3447
2865,3397,1,14.1038
2866,3398,1,15.902
2867,3401,1,19.036
2868,3402,1,19.6003
2869,3405,1,23.742
2870,3406,1,29.1279
2871,3409,1,31.6072
2872,3411,1,47.9191
2873,3412,1,46.3091
2874,3414,1,39.1262
2875,3415,1,40.3711
2876,3416,1,41.211
2877,3417,1,43.9589
2878,3418,1,43.5066
2879,3419,1,45.6584
2880,3420,1,53.1722
2881,3421,1,51.5145
2882,3422,1,50.3407
2883,3423,1,50.3571
2884,3424,1,51.2025
2885,3425,1,57.3549
2886,3426,1,56.7145
2887,3427,1,57.2333
2888,3428,1,57.7018
2889,3429,1,58.4464
2890,3430,1,58.609
2891,3431,1,58.7919
2892,3433,1,61.2401
2893,3435,1,65.4136
2894,3436,1,65.9105
2895,3437,1,67.8078
2896,3438,1,66.9195
2897,3439,1,67.3967
2898,3440,1,67.9326
2899,3441,1,68.4577
2900,3443,1,70.4311
2901,3444,1,71.2725
2902,3445,1,74.6374
2903,3446,1,74.544
2904,3447,1,14.2146
2905,3448,1,15.4194
2906,3452,1,18.7957
2907,3456,1,22.791
2908,3458,1,27.8719
2909,3460,1,31.0382
2910,3461,1,31.6072
2911,3462,1,47.8748
2912,3464,1,45.2968
2913,3465,1,44.6166
2914,3466,1,40.4569
2915,3467,1,40.7699
2916,3468,1,41.2465
2917,3469,1,45.0771
2918,3470,1,45.5524
2919,3471,1,49.0634
2920,3472,1,48.4029
2921,3473,1,47.3154
2922,3474,1,48.806
2923,3477,1,50.7188
2924,3478,1,57.683
2925,3479,1,55.6499
2926,3481,1,56.4896
2927,3483,1,57.5807
2928,3484,1,58.5971
2929,3485,1,59.7119
2930,3486,1,61.5145
2931,3487,1,62.1033
2932,3488,1,62.5441
2933,3489,1,63.9977
2934,3490,1,64.4187
2935,3492,1,66.6621
2936,3493,1,67.5446
2937,3494,1,70.4175
2938,3495,1,70.1237
2939,3496,1,70.3467
2940,3497,1,72.4505
2941,3498,1,76.022
2942,3499,1,75.835
2943,3500,1,76.2076
2944,3501,1,18.323
2945,3502,1,18.3612
2946,3503,1,15.0033
2947,3504,1,18.4787
2948,3506,1,16.8006
2949,3507,1,18.3196
2950,3508,1,19.4305
2951,3510,1,22.3299
2952,3511,1,22.3818
2953,3512,1,27.151
2954,3514,1,26.832
2955,3515,1,29.6613
2956,3516,1,31.1735
2957,3517,1,32.4298
2958,3519,1,45.235
2959,3520,1,43.5315
2960,3521,1,41.6925
2961,3522,1,41.7206
2962,3523,1,44.4793
2963,3524,1,46.0789
2964,3525,1,46.5374
2965,3526,1,44.8249
2966,3527,1,45.5603
2967,3529,1,48.9185
2968,3530,1,49.1072
2969,3532,1,51.3953
2970,3533,1,52.0369
2971,3534,1,53.1869
2972,3536,1,55.1551
2973,3537,1,56.2838
2974,3538,1,58.7512
2975,3539,1,58.5048
2976,3540,1,59.4427
2977,3541,1,60.3814
2978,3542,1,61.3201
2979,3543,1,62.3334
2980,3544,1,63.1977
2981,3545,1,67.3922
2982,3546,1,67.1123
2983,3547,1,67.105
2984,3548,1,68.2729
2985,3549,1,68.6115
2986,3550,1,70.4678
2987,3551,1,73.8045
2988,3552,1,73.8045
2989,3553,1,73.3834
2990,3554,1,76.8295
2991,3555,1,77.9474
2992,3556,1,77.5713
2993,3557,1,17.5285
2994,3558,1,17.837
2995,3559,1,18.6422
2996,3560,1,21.5043
2997,3561,1,20.3165
2998,3562,1,17.4522
2999,3564,1,17.9995
3000,3566,1,20.6923
3001,3567,1,22.8188
3002,3569,1,24.6574
3003,3574,1,33.4203
3004,3576,1,33.7648
3005,3577,1,42.1325
3006,3578,1,42.7362
3007,3579,1,42.2713
3008,3580,1,43.4944
3009,3581,1,43.0413
3010,3583,1,44.0814
3011,3584,1,44.8033
3012,3585,1,46.0144
3013,3587,1,55.5467
3014,3588,1,54.7127
3015,3589,1,53.5437
3016,3590,1,53.813
3017,3592,1,55.3633
3018,3593,1,56.3408
3019,3594,1,57.2829
3020,3595,1,59.586
3021,3596,1,61.0316
3022,3597,1,61.3518
3023,3598,1,62.1131
3024,3599,1,64.101
3025,3600,1,64.9473
3026,3601,1,66.1735
3027,3602,1,68.1101
3028,3603,1,68.5447
3029,3604,1,71.2001
3030,3605,1,72.362
3031,3606,1,72.8616
3032,3607,1,73.8045
3033,3608,1,78.0586
3034,3609,1,77.9082
3035,3610,1,78.0553
3036,3611,1,78.6246
3037,3612,1,82.6986
3038,3613,1,17.8205
3039,3614,1,18.5809
3040,3616,1,26.9067
3041,3619,1,19.3759
3042,3620,1,19.6004
3043,3621,1,20.4844
3044,3622,1,19.4675
3045,3623,1,21.6025
3046,3624,1,23.132
3047,3626,1,24.973
3048,3629,1,28.6877
3049,3631,1,31.9011
3050,3632,1,41.0137
3051,3633,1,40.8636
3052,3634,1,41.0122
3053,3635,1,42.6428
3054,3636,1,41.3041
3055,3639,1,42.6167
3056,3640,1,43.3387
3057,3641,1,47.0648
3058,3642,1,47.9085
3059,3643,1,48.754
3060,3645,1,56.2604
3061,3646,1,56.0244
3062,3647,1,53.9028
3063,3648,1,54.1777
3064,3649,1,55.9231
3065,3650,1,56.3347
3066,3651,1,56.8153
3067,3652,1,59.9636
3068,3653,1,59.9015
3069,3654,1,60.475
3070,3655,1,61.3994
3071,3656,1,63.6213
3072,3657,1,63.6964
3073,3658,1,65.3971
3074,3659,1,65.3971
3075,3660,1,71.1059
3076,3661,1,69.9218
3077,3662,1,70.708
3078,3663,1,71.7524
3079,3664,1,72.8887
3080,3665,1,77.0599
3081,3666,1,81.0548
3082,3667,1,79.262
3083,3668,1,78.9976
3084,3669,1,79.0333
3085,3670,1,79.9147
3086,3671,1,80.7025
3087,3672,1,25.9087
3088,3674,1,23.7688
3089,3675,1,22.6561
3090,3676,1,21.5876
3091,3677,1,21.7285
3092,3678,1,23.3951
3093,3682,1,28.7444
3094,3684,1,31.8475
3095,3685,1,40.1179
3096,3686,1,39.5914
3097,3687,1,40.0018
3098,3688,1,40.812
3099,3689,1,40.3361
3100,3690,1,40.429
3101,3691,1,42.3603
3102,3693,1,45.675
3103,3694,1,46.5159
3104,3695,1,47.3575
3105,3696,1,49.1526
3106,3697,1,49.6348
3107,3698,1,50.1049
3108,3699,1,56.2604
3109,3700,1,60.9084
3110,3701,1,58.6665
3111,3702,1,57.032
3112,3703,1,57.1304
3113,3704,1,57.7818
3114,3706,1,60.4935
3115,3707,1,62.632
3116,3708,1,61.6455
3117,3709,1,64.9735
3118,3710,1,64.7053
3119,3711,1,66.3231
3120,3712,1,66.6553
3121,3713,1,71.1059
3122,3714,1,70.6911
3123,3715,1,70.9725
3124,3716,1,77.6991
3125,3717,1,77.03
3126,3718,1,76.5989
3127,3719,1,81.2663
3128,3721,1,85.4849
3129,3722,1,84.5951
3130,3723,1,81.1121
3131,3724,1,23.7723
3132,3725,1,25.9403
3133,3726,1,25.6509
3134,3727,1,25.1015
3135,3728,1,23.4242
3136,3729,1,27.0109
3137,3730,1,26.9244
3138,3732,1,22.5952
3139,3733,1,22.8479
3140,3734,1,24.0687
3141,3736,1,26.1429
3142,3737,1,28.2484
3143,3738,1,37.3931
3144,3741,1,40.4804
3145,3742,1,38.126
3146,3743,1,39.6396
3147,3744,1,38.2413
3148,3746,1,39.6865
3149,3747,1,43.0782
3150,3748,1,45.2848
3151,3749,1,45.1184
3152,3751,1,47.7458
3153,3752,1,49.6637
3154,3753,1,50.5054
3155,3755,1,60.9084
3156,3756,1,60.9084
3157,3757,1,59.0598
3158,3758,1,58.5177
3159,3759,1,58.2376
3160,3760,1,58.7484
3161,3761,1,60.1791
3162,3762,1,61.6591
3163,3763,1,62.7604
3164,3764,1,65.0676
3165,3765,1,66.3903
3166,3766,1,66.5145
3167,3767,1,66.9452
3168,3768,1,68.1703
3169,3769,1,76.7931
3170,3770,1,76.6489
3171,3771,1,71.9965
3172,3772,1,73.9804
3173,3773,1,74.8686
3174,3774,1,75.8904
3175,3775,1,76.2048
3176,3776,1,81.2948
3177,3777,1,81.4804
3178,3778,1,25.2167
3179,3779,1,28.6705
3180,3781,1,27.0734
3181,3782,1,25.3379
3182,3783,1,24.2676
3183,3784,1,23.2734
3184,3785,1,23.8394
3185,3787,1,25.9575
3186,3789,1,24.011
3187,3790,1,26.9252
3188,3791,1,24.2256
3189,3792,1,25.9406
3190,3794,1,27.8796
3191,3795,1,37.9588
3192,3796,1,34.826
3193,3797,1,35.576
3194,3798,1,39.4992
3195,3800,1,36.7757
3196,3801,1,37.501
3197,3802,1,40.4748
3198,3803,1,41.7013
3199,3804,1,42.5374
3200,3805,1,45.8165
3201,3806,1,45.9267
3202,3807,1,46.834
3203,3808,1,47.681
3204,3810,1,49.9473
3205,3811,1,51.6251
3206,3812,1,51.6251
3207,3813,1,52.2987
3208,3814,1,60.0889
3209,3815,1,59.5948
3210,3816,1,59.3435
3211,3817,1,60.4571
3212,3818,1,60.1954
3213,3819,1,60.7676
3214,3820,1,64.2564
3215,3821,1,64.2526
3216,3822,1,65.2167
3217,3823,1,66.8026
3218,3824,1,67.8744
3219,3825,1,68.691
3220,3826,1,75.3592
3221,3827,1,75.4576
3222,3828,1,74.1599
3223,3829,1,73.4307
3224,3830,1,74.0308
3225,3831,1,77.9218
3226,3832,1,78.2211
3227,3833,1,88.0546
3228,3834,1,26.9314
3229,3835,1,26.7964
3230,3836,1,27.558
3231,3837,1,29.8204
3232,3838,1,26.7833
3233,3839,1,26.2863
3234,3840,1,25.4561
3235,3841,1,25.2678
3236,3842,1,25.1803
3237,3843,1,25.3935
3238,3844,1,26.0064
3239,3845,1,27.6377
3240,3846,1,25.2085
3241,3847,1,25.0847
3242,3849,1,25.2551
3243,3850,1,25.5354
3244,3851,1,27.1846
3245,3852,1,33.1589
3246,3853,1,33.3616
3247,3855,1,33.4355
3248,3856,1,34.5887
3249,3857,1,35.3093
3250,3858,1,37.2348
3251,3859,1,37.9922
3252,3860,1,38.6066
3253,3861,1,41.9174
3254,3862,1,42.416
3255,3863,1,48.7112
3256,3864,1,47.5461
3257,3865,1,47.3543
3258,3866,1,47.6007
3259,3867,1,49.0155
3260,3868,1,49.0447
3261,3869,1,49.8761
3262,3871,1,52.581
3263,3872,1,60.3476
3264,3873,1,60.4495
3265,3874,1,60.3885
3266,3875,1,62.6634
3267,3876,1,61.6425
3268,3877,1,62.7894
3269,3878,1,64.4552
3270,3879,1,65.6864
3271,3880,1,66.1875
3272,3881,1,71.2844
3273,3882,1,72.0891
3274,3883,1,72.0891
3275,3884,1,75.3243
3276,3885,1,74.7025
3277,3886,1,76.1911
3278,3887,1,76.0988
3279,3888,1,76.8978
3280,3889,1,76.5529
3281,3890,1,28.7317
3282,3891,1,27.7854
3283,3892,1,28.1952
3284,3893,1,28.5113
3285,3894,1,27.7301
3286,3895,1,26.7574
3287,3896,1,26.719
3288,3897,1,26.2531
3289,3898,1,28.6539
3290,3899,1,27.8174
3291,3900,1,27.3944
3292,3901,1,26.5789
3293,3902,1,26.7754
3294,3904,1,27.5874
3295,3905,1,26.5185
3296,3906,1,26.6348
3297,3907,1,26.9149
3298,3908,1,31.6257
3299,3909,1,31.9769
3300,3910,1,31.3992
3301,3911,1,33.495
3302,3912,1,33.8433
3303,3913,1,35.7364
3304,3914,1,36.4748
3305,3915,1,37.4934
3306,3916,1,39.5772
3307,3917,1,42.6789
3308,3918,1,43.4
3309,3919,1,44.6851
3310,3920,1,48.4427
3311,3921,1,48.3732
3312,3922,1,48.7982
3313,3923,1,47.6503
3314,3924,1,48.4874
3315,3925,1,49.3309
3316,3926,1,50.1711
3317,3927,1,50.814
3318,3928,1,63.5427
3319,3929,1,61.4559
3320,3930,1,61.5561
3321,3931,1,63.17
3322,3932,1,63.2142
3323,3933,1,62.9005
3324,3934,1,63.0903
3325,3935,1,65.4666
3326,3936,1,65.9652
3327,3938,1,70.3677
3328,3939,1,71.9691
3329,3940,1,71.4364
3330,3941,1,71.1389
3331,3942,1,72.0127
3332,3943,1,75.1945
3333,3944,1,74.7617
3334,3945,1,29.371
3335,3946,1,28.8245
3336,3947,1,29.9853
3337,3948,1,29.8363
3338,3949,1,29.2106
3339,3950,1,28.1283
3340,3951,1,32.0768
3341,3952,1,27.7862
3342,3954,1,29.6019
3343,3955,1,28.9999
3344,3956,1,29.6665
3345,3957,1,28.6493
3346,3958,1,27.6154
3347,3959,1,27.757
3348,3961,1,28.1741
3349,3962,1,28.0221
3350,3963,1,28.3922
3351,3964,1,30.1507
3352,3965,1,31.4624
3353,3967,1,33.9506
3354,3968,1,34.5297
3355,3969,1,35.7202
3356,3970,1,38.1768
3357,3971,1,39.0082
3358,3972,1,40.0359
3359,3973,1,40.9877
3360,3974,1,44.1307
3361,3975,1,44.5552
3362,3976,1,47.0612
3363,3977,1,46.5702
3364,3978,1,47.0919
3365,3979,1,47.9338
3366,3980,1,48.7754
3367,3981,1,49.6879
3368,3982,1,50.2779
3369,3983,1,63.7444
3370,3985,1,62.7239
3371,3986,1,64.1392
3372,3987,1,64.5997
3373,3988,1,64.5726
3374,3989,1,64.3338
3375,3990,1,64.7665
3376,3991,1,65.6997
3377,3992,1,67.213
3378,3993,1,68.9512
3379,3994,1,68.8666
3380,3995,1,70.3675
3381,3996,1,70.7852
3382,3997,1,71.7517
3383,3998,1,72.6926
3384,3999,1,30.7813
3385,4000,1,30.3091
3386,4001,1,35.9981
3387,4002,1,31.5838
3388,4003,1,31.2804
3389,4004,1,31.6116
3390,4005,1,30.9456
3391,4006,1,31.4488
3392,4007,1,28.6841
3393,4008,1,33.9851
3394,4009,1,30.0395
3395,4010,1,31.5973
